id,observed_on,quality_grade,latitude,longitude,taxon_id,taxon_name,common_name,iconic_taxon,rank,place_guess,observer,num_id_agreements,url
270301722,2025-04-13,research,44.186682622,-94.0013127029,28562,Storeria dekayi,DeKay's Brownsnake,Reptilia,species,"Germania Park, Mankato, MN, USA",cheins1,3,https://www.inaturalist.org/observations/270301722
270317010,2025-04-13,research,45.607505,-96.8525466667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Browns Valley, MN, US",jpknudsen,3,https://www.inaturalist.org/observations/270317010
270317721,2025-04-12,research,43.765075,-91.5731225,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Houston, MN 55943, USA",eug302,2,https://www.inaturalist.org/observations/270317721
270363653,2025-04-13,research,44.832924078,-93.2445679251,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",anaka13,3,https://www.inaturalist.org/observations/270363653
270418723,2025-04-12,research,46.0280922157,-95.214182809,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Spruce Hill Township, MN, USA",wes_inc,2,https://www.inaturalist.org/observations/270418723
270506528,2025-04-14,research,43.8339089722,-95.035024,28378,Thamnophis radix,Plains Garter Snake,Reptilia,species,"Christiania Township, MN, USA",prairie_anthropocene,2,https://www.inaturalist.org/observations/270506528
270679296,2025-04-15,research,44.7182666667,-93.6034083333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Scott County, MN, USA",carycoop,1,https://www.inaturalist.org/observations/270679296
270686195,2025-04-15,research,44.5484379258,-93.1589784105,28378,Thamnophis radix,Plains Garter Snake,Reptilia,species,"Northfield, MN, US",herons_pccs,3,https://www.inaturalist.org/observations/270686195
270701824,2025-04-15,research,45.0894917997,-93.3318218997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Brooklyn Park, MN 55443, USA",cherylbatson,1,https://www.inaturalist.org/observations/270701824
270941391,2025-04-16,research,44.5238390642,-92.386112772,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/270941391
271004930,2025-04-17,research,44.8948416667,-94.3655716667,28378,Thamnophis radix,Plains Garter Snake,Reptilia,species,"Hutchinson, MN 55350, USA",jamborn8222,1,https://www.inaturalist.org/observations/271004930
271024853,2025-04-17,research,44.7145474658,-93.3379216093,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Murphy-Hanrehan Park Reserve, Credit River, MN, US",joanarose,3,https://www.inaturalist.org/observations/271024853
271056490,2025-04-13,research,44.787055,-93.0294028333,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"111th St E, Inver Grove Heights, MN, US",marykaylynch,3,https://www.inaturalist.org/observations/271056490
271239880,2025-04-17,research,44.7980096042,-93.3017456195,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"West Bloomington, Bloomington, MN, USA",averybl,1,https://www.inaturalist.org/observations/271239880
271242163,2025-04-18,research,44.8872383828,-93.5692322999,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Chanhassen, MN, USA",daniel53256,2,https://www.inaturalist.org/observations/271242163
271294501,2025-04-18,research,44.968375,-93.2844833333,51271,Trachemys scripta elegans,Red-eared Slider,Reptilia,subspecies,"15th St W & #329, Minneapolis, MN 55403, USA",fourseasonforaging,2,https://www.inaturalist.org/observations/271294501
271307877,2025-04-12,research,47.2082999,-94.7606248,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Laporte, MN 56461, USA",maggieoconnormn,1,https://www.inaturalist.org/observations/271307877
271308166,2025-04-18,research,45.1238128997,-93.2766385997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"85th Ave NW & Evergreen Blvd, Fridley, MN 55432, USA",seaworthynewt,1,https://www.inaturalist.org/observations/271308166
271308473,2025-04-12,research,47.2082812,-94.7605604997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lakeport Township, MN 56461, USA",maggieoconnormn,1,https://www.inaturalist.org/observations/271308473
271308868,2025-04-11,research,47.2083001997,-94.7605874997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Laporte, MN 56461, USA",maggieoconnormn,1,https://www.inaturalist.org/observations/271308868
271308990,2025-04-18,research,45.1200094,-93.2774339,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minneapolis, MN 55432, USA",seaworthynewt,1,https://www.inaturalist.org/observations/271308990
271309076,2025-04-18,research,45.119798,-93.2772566,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minneapolis, MN 55432, USA",seaworthynewt,2,https://www.inaturalist.org/observations/271309076
271309657,2025-04-18,research,45.1223803,-93.2753931997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"85th Ave NW & Evergreen Blvd, Fridley, MN 55432, USA",seaworthynewt,2,https://www.inaturalist.org/observations/271309657
271309734,2025-04-18,research,45.1223803,-93.2753931997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"85th Ave NW & Evergreen Blvd, Fridley, MN 55432, USA",seaworthynewt,2,https://www.inaturalist.org/observations/271309734
271333855,2025-04-18,research,44.46595,-93.1908283333,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Northfield, MN, US",macboi,2,https://www.inaturalist.org/observations/271333855
271345877,2025-04-13,research,44.9408066667,-93.2555166667,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Powderhorn Park, Minneapolis, MN 55407, USA",liren,3,https://www.inaturalist.org/observations/271345877
271350371,2025-04-18,research,44.4723364558,-93.2865582393,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rice County, MN, USA",liren,1,https://www.inaturalist.org/observations/271350371
271437313,2025-04-18,research,44.9002937528,-93.1899914333,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Hidden Falls Regional Park, Saint Paul, MN, US",sjsavel,2,https://www.inaturalist.org/observations/271437313
271477316,2025-04-19,research,44.7387611111,-93.2936444444,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Burnsville, MN 55306, USA",ashswetzel,3,https://www.inaturalist.org/observations/271477316
271478203,2025-04-19,research,43.55902036,-92.84007105,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Nevada Township, MN, USA",quinn80412,2,https://www.inaturalist.org/observations/271478203
271502965,2025-04-19,research,44.9179533333,-93.2357166667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lake Hiawatha, Minneapolis, MN, US",tatiana_lyons,2,https://www.inaturalist.org/observations/271502965
271580449,2025-04-19,research,45.0800805,-92.7999716667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Saint Croix River, Stillwater, MN, US",hj70ft,3,https://www.inaturalist.org/observations/271580449
271586031,2025-04-18,research,45.4779457098,-93.7144936079,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Sherburne County, US-MN, US",finlander13,2,https://www.inaturalist.org/observations/271586031
271623226,2025-04-19,research,44.9760133333,-93.3208,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Eloise Butler Wildflower Garden and Bird Sanctuary, Minneapolis, MN, US",diatomaniac,3,https://www.inaturalist.org/observations/271623226
271623889,2025-04-19,research,44.9871912179,-93.5369033337,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Wood-Rill SNA, Orono, MN, US",gonodactylus,2,https://www.inaturalist.org/observations/271623889
271703065,2025-04-19,research,45.1372154675,-93.1053958833,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lino Lakes, MN, USA",amack220,2,https://www.inaturalist.org/observations/271703065
271755494,2025-04-20,research,44.9766116667,-93.3214483333,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Bryn Mawr, Minneapolis, MN, USA",chaosrunepownage,2,https://www.inaturalist.org/observations/271755494
271763864,2025-04-20,research,45.2895051884,-93.4200749238,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"MN-47, Ramsey, MN, US",bullsnakebutch,2,https://www.inaturalist.org/observations/271763864
271976798,2025-04-19,research,45.5316083333,-93.8541866667,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"150th Ave, Clear Lake, MN, US",debbierussell,2,https://www.inaturalist.org/observations/271976798
272004788,2025-04-19,research,45.1128351997,-93.1410271,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Shoreview, MN 55126, USA",benjifs,1,https://www.inaturalist.org/observations/272004788
272019287,2025-04-21,research,44.8992083333,-93.4306033333,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Lone Lake Community Park and Preserve, Minnetonka, MN, US",naturalshore,3,https://www.inaturalist.org/observations/272019287
272029674,2025-04-19,research,44.8770616667,-93.2913883333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Wood Lake Nature Center, Richfield, MN, US",ruebeejay,2,https://www.inaturalist.org/observations/272029674
272062913,2025-04-21,research,45.0202930303,-93.1402088409,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,1,https://www.inaturalist.org/observations/272062913
272062919,2025-04-21,research,45.0933567008,-93.1098689173,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,1,https://www.inaturalist.org/observations/272062919
272062945,2025-04-21,research,45.1167967733,-93.1601919589,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,1,https://www.inaturalist.org/observations/272062945
272063008,2025-04-21,research,45.0471590267,-93.138542294,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/272063008
272063015,2025-04-21,research,45.1891218914,-93.1725854984,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,1,https://www.inaturalist.org/observations/272063015
272063019,2025-04-21,research,45.1306375785,-93.0485678394,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,1,https://www.inaturalist.org/observations/272063019
272070208,2025-04-21,research,44.8367150204,-93.4555649841,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,Staring Lake,frozeninmn,3,https://www.inaturalist.org/observations/272070208
272078634,2025-04-21,research,45.1197264997,-93.277006,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minneapolis, MN 55432, USA",seaworthynewt,1,https://www.inaturalist.org/observations/272078634
272081527,2025-04-21,research,45.1223663,-93.2774110997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minneapolis, MN 55432, USA",seaworthynewt,2,https://www.inaturalist.org/observations/272081527
272084063,2025-04-21,research,44.634059274,-93.0735108255,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",kristinafromm,4,https://www.inaturalist.org/observations/272084063
272088732,2025-04-21,research,45.0160836149,-93.1388588716,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Central Park, Roseville, MN, US",lindsaymarisa,1,https://www.inaturalist.org/observations/272088732
272094650,2025-04-21,research,45.3078085163,-93.6239353091,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",meganmaye,7,https://www.inaturalist.org/observations/272094650
272097531,2025-04-21,research,44.7000687512,-93.2257480652,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"172nd St W, Lakeville, MN, US",ryaldrich,3,https://www.inaturalist.org/observations/272097531
272113518,2025-04-19,research,44.8770412257,-93.2912715022,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Richfield, MN 55423, USA",burntretinas7443,1,https://www.inaturalist.org/observations/272113518
272113534,2025-04-19,research,44.8785442275,-93.2942575735,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Richfield, MN 55423, USA",burntretinas7443,3,https://www.inaturalist.org/observations/272113534
272114546,2025-04-21,research,46.8234181608,-92.0865249156,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Hunters Park, Duluth, MN, USA",burntretinas7443,2,https://www.inaturalist.org/observations/272114546
272245713,2025-04-22,research,44.469545,-93.1456528333,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Northfield, MN, US",tonyiahl,1,https://www.inaturalist.org/observations/272245713
272252361,2025-04-22,research,44.0311171997,-92.4313887997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rochester, MN, USA",timk-man,3,https://www.inaturalist.org/observations/272252361
272256111,2025-04-22,research,44.0298141,-92.4317290997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rochester, MN, USA",timk-man,2,https://www.inaturalist.org/observations/272256111
272256426,2025-04-22,research,45.12382921,-93.2766438783,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Springbrook Nature Center, Fridley, MN, US",sklperry,5,https://www.inaturalist.org/observations/272256426
272263884,2025-04-22,research,44.49397,-93.3166716667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Willingers Golf Club, Northfield, MN, US",amurray001,4,https://www.inaturalist.org/observations/272263884
272269971,2025-04-22,research,44.46412,-93.192445,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Northfield, MN, US",lillypihart,1,https://www.inaturalist.org/observations/272269971
272282280,2025-04-22,research,45.0758780586,-93.2768745349,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Charles St NE, Fridley, MN, US",heidi-mnsg,4,https://www.inaturalist.org/observations/272282280
272292328,2025-04-22,research,44.9183443013,-93.2356695272,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Hiawatha Park, Minneapolis, MN, USA",mmmiller,3,https://www.inaturalist.org/observations/272292328
272292346,2025-04-22,research,44.9181676686,-93.2355863787,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Hiawatha Park, Minneapolis, MN, USA",mmmiller,3,https://www.inaturalist.org/observations/272292346
272305710,2025-04-22,research,44.6303545771,-93.0393314909,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota, US",emilybjo,4,https://www.inaturalist.org/observations/272305710
272317649,2025-04-22,research,44.8436067,-93.3698827997,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Bloomington, MN 55438, USA",mottled_sculpin,4,https://www.inaturalist.org/observations/272317649
272331987,2025-04-22,research,43.6635235692,-91.8992314761,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",lordkrishnan,2,https://www.inaturalist.org/observations/272331987
272336306,2025-04-22,research,44.7784953,-93.15413505,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Lebanon Hills Regional Park, Eagan, MN, US",jldm,2,https://www.inaturalist.org/observations/272336306
272355752,2025-04-22,research,45.5288883333,-93.238625,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Cambridge, MN, US",johnlynch621,3,https://www.inaturalist.org/observations/272355752
272356052,2025-04-22,research,45.5288883333,-93.238625,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Cambridge, MN, US",johnlynch621,4,https://www.inaturalist.org/observations/272356052
272359134,2025-04-22,research,45.0684888333,-93.0980695,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Vadnais-Snail Lakes Regional Park, Vadnais Heights, MN, US",cjgarlando4,2,https://www.inaturalist.org/observations/272359134
272365421,2025-04-22,research,44.9558343599,-93.3022312396,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"East Isles, Minneapolis, MN, USA",mollyhanse,4,https://www.inaturalist.org/observations/272365421
272371739,2025-04-22,research,44.9365374983,-93.7304612203,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnetrista, MN, US",katandcharles,3,https://www.inaturalist.org/observations/272371739
272413706,2025-04-22,research,43.9035767829,-95.4309689999,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Southbrook Township, MN, USA",daryl31,3,https://www.inaturalist.org/observations/272413706
272433819,2025-04-22,research,44.6912116667,-93.3862966667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Cleary Lake, Credit River, MN, US",drewpy,2,https://www.inaturalist.org/observations/272433819
272437451,2025-04-23,research,44.54113481,-92.41454127,108348,Pantherophis ramspotti,Western Foxsnake,Reptilia,species,"Florence Township, MN, USA",mediachef,4,https://www.inaturalist.org/observations/272437451
272469751,2025-04-23,research,45.3690902749,-93.1655539759,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Durant St NE, East Bethel, MN, US",naomirbenjamin,3,https://www.inaturalist.org/observations/272469751
272503469,2025-04-23,research,44.9150111111,-93.4848,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Hopkins, MN 55345, USA",moraflora,1,https://www.inaturalist.org/observations/272503469
272523223,2025-04-23,research,44.2233916667,-91.9886111111,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Watopa Township, MN, USA",justplantz,3,https://www.inaturalist.org/observations/272523223
272525945,2025-04-23,research,45.5727284198,-93.672466066,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/272525945
272543921,2025-04-23,research,44.466105,-93.1914666667,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Northfield, MN, US",brickmantis,3,https://www.inaturalist.org/observations/272543921
272544651,2025-04-23,research,43.6461677551,-93.3476028442,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,Albert Lea,ethenaturemom,3,https://www.inaturalist.org/observations/272544651
272545590,2025-04-22,research,43.646245,-93.345695,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Blazing Star, Albert Lea, MN, US",ethenaturemom,2,https://www.inaturalist.org/observations/272545590
272547870,2025-04-23,research,43.6378234618,-91.7873811749,28562,Storeria dekayi,DeKay's Brownsnake,Reptilia,species,"Minnesota, US",lordkrishnan,2,https://www.inaturalist.org/observations/272547870
272547979,2025-04-23,research,43.7761182264,-91.7666586099,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Minnesota, US",lordkrishnan,2,https://www.inaturalist.org/observations/272547979
272548084,2025-04-23,research,43.7209780489,-91.7987484592,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",lordkrishnan,3,https://www.inaturalist.org/observations/272548084
272548208,2025-04-23,research,43.646979017,-91.7580526485,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Minnesota, US",lordkrishnan,1,https://www.inaturalist.org/observations/272548208
272551516,2025-04-23,research,45.551071024,-93.6430776505,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/272551516
272551519,2025-04-23,research,45.4845580235,-93.6506862587,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,2,https://www.inaturalist.org/observations/272551519
272551538,2025-04-23,research,45.4896796546,-93.629050966,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,3,https://www.inaturalist.org/observations/272551538
272551548,2025-04-23,research,45.5237878084,-93.6643571849,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,3,https://www.inaturalist.org/observations/272551548
272551549,2025-04-23,research,45.5645351698,-93.6528663115,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,3,https://www.inaturalist.org/observations/272551549
272551633,2025-04-23,research,45.4774932774,-93.7860863611,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",carissab,1,https://www.inaturalist.org/observations/272551633
272555599,2025-04-23,research,45.1020160194,-93.0409982389,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Otter Lake Rd, Saint Paul, MN, US",evanharms,2,https://www.inaturalist.org/observations/272555599
272561675,2025-04-23,research,44.4725366667,-93.1479861667,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Northfield, MN, US",nbraker,3,https://www.inaturalist.org/observations/272561675
272561863,2025-04-23,research,44.4711633333,-93.1485221667,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Northfield, MN, US",nbraker,3,https://www.inaturalist.org/observations/272561863
272569282,2025-04-23,research,44.87557,-93.19072,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Snelling Lake Rd, Saint Paul, MN, US",bayathread,2,https://www.inaturalist.org/observations/272569282
272576786,2025-04-22,research,44.3851311678,-93.1915494926,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Rice County, MN, USA",wildwestnature,2,https://www.inaturalist.org/observations/272576786
272576790,2025-04-22,research,44.385139584,-93.1916864324,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Rice County, MN, USA",wildwestnature,3,https://www.inaturalist.org/observations/272576790
272580463,2025-04-21,research,44.8758977158,-93.2945127413,28365,Thamnophis sirtalis sirtalis,Eastern Garter Snake,Reptilia,subspecies,"Richfield, MN 55423, USA",hemipenes_rvt,3,https://www.inaturalist.org/observations/272580463
272616708,2025-04-23,research,46.823933664,-92.0870891469,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Hunters Park, Duluth, MN, USA",burntretinas7443,2,https://www.inaturalist.org/observations/272616708
272617128,2025-04-23,research,45.4754124594,-93.7224648784,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Sherburne County, MN, USA",jdziuk1,3,https://www.inaturalist.org/observations/272617128
272705400,2025-04-23,research,45.2268716667,-93.29557,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Coon Creek Park/Tom Anderson Trail, Andover, MN, US",edahedl,2,https://www.inaturalist.org/observations/272705400
272759211,2025-04-22,research,43.8277841157,-96.5337559524,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota, US",prairie_anthropocene,2,https://www.inaturalist.org/observations/272759211
272790964,2025-04-24,research,44.5342001857,-92.3387263188,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Goodhue County, MN, USA",cebye,3,https://www.inaturalist.org/observations/272790964
272805407,2025-04-24,research,47.9504619824,-91.748106715,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Mulkuk Bay, Ely, MN, US",gonodactylus,2,https://www.inaturalist.org/observations/272805407
273228461,2025-04-25,research,45.174150962,-93.7761268552,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Buffalo Township, MN 55313, USA",dianen5,1,https://www.inaturalist.org/observations/273228461
273236309,2025-04-23,research,44.9696583333,-93.2854166667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Loring Park, Minneapolis, MN, USA",smeeg101,2,https://www.inaturalist.org/observations/273236309
273256150,2025-04-25,research,44.8779616667,-93.2904583333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Wood Lake Nature Center, Richfield, MN, US",carmine16,2,https://www.inaturalist.org/observations/273256150
273259140,2025-04-25,research,44.787525,-95.3558966667,28378,Thamnophis radix,Plains Garter Snake,Reptilia,species,"W Maple St, Sacred Heart, MN, US",gretugh,1,https://www.inaturalist.org/observations/273259140
273276927,2025-04-25,research,45.2160198435,-93.2777952651,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Andover, MN 55304, USA",safechrislaurie,3,https://www.inaturalist.org/observations/273276927
273296575,2025-04-25,research,45.1719421221,-93.5266030783,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"I-94 W, Rogers, MN, US",rose88,3,https://www.inaturalist.org/observations/273296575
273308206,2025-04-23,research,45.261914301,-92.7645735988,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Scandia, MN, USA",moose439,2,https://www.inaturalist.org/observations/273308206
273403940,2025-04-25,research,44.9398021366,-93.2533341274,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Powderhorn Park,miel00,1,https://www.inaturalist.org/observations/273403940
273446864,2025-04-25,research,47.4257666667,-92.247215,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Aurora, MN, US",atom-h,2,https://www.inaturalist.org/observations/273446864
273503610,2025-04-25,research,45.0189552,-93.1241959997,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Roseville, MN 55113, USA",tatsmaru,2,https://www.inaturalist.org/observations/273503610
273518629,2025-04-22,research,45.39269831,-92.95641928,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lent Township, MN, USA",csledge,3,https://www.inaturalist.org/observations/273518629
273576236,2025-04-25,research,44.8587480362,-93.2132350904,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Minnesota Valley NWR HQ, Bloomington, MN, USA",mmmiller,3,https://www.inaturalist.org/observations/273576236
273633913,2025-04-13,research,44.4311123092,-93.1684472412,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rice County, US-MN, US",moose439,2,https://www.inaturalist.org/observations/273633913
273873693,2025-04-26,research,44.8772710891,-93.2915604845,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Richfield, MN, US",olivinehues,2,https://www.inaturalist.org/observations/273873693
273879310,2025-04-26,research,46.2593646,-94.1975418,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Crow Wing Township, MN 56401, USA",ladyjane,1,https://www.inaturalist.org/observations/273879310
273885469,2025-04-26,research,45.017486955,-93.1233562063,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Roseville, MN 55113, USA",molly108,3,https://www.inaturalist.org/observations/273885469
273912475,2025-04-26,research,44.8604398509,-93.6148603335,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota Landscape Arboretum, Chanhassen, MN, US",wftdarner,4,https://www.inaturalist.org/observations/273912475
273927497,2025-04-26,research,46.2195815154,-94.2447511485,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"St Mathias Township, MN, USA",rickmeyermn,4,https://www.inaturalist.org/observations/273927497
273933333,2025-04-26,research,44.8860810659,-93.2909044996,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Richfield, MN 55423, USA",revvoelkel,1,https://www.inaturalist.org/observations/273933333
273945751,2025-04-26,research,45.2819982786,-93.9629882947,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Silver Creek Township, MN, USA",dissectedfrog,2,https://www.inaturalist.org/observations/273945751
273952426,2025-04-25,research,44.8973641506,-93.1588432565,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Crosby Farm Regional Park, St Paul, MN, USA",rlucine,2,https://www.inaturalist.org/observations/273952426
273965086,2025-04-26,research,44.8746577226,-93.2963637913,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Richfield, MN, US",olivinehues,1,https://www.inaturalist.org/observations/273965086
273969170,2025-04-26,research,46.2196466667,-94.2447883333,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"Fort Ripley, MN, US",malaubach,3,https://www.inaturalist.org/observations/273969170
273974634,2025-04-26,research,44.9776137731,-93.3105766428,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Bassett's Creek Park, Minneapolis, MN, US",tholt16,1,https://www.inaturalist.org/observations/273974634
274018122,2025-04-26,research,45.0032611167,-93.1218416667,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Roseville, MN, US",pigletmph,2,https://www.inaturalist.org/observations/274018122
274059648,2025-04-26,research,46.3477907097,-94.2053325009,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Brainerd, MN 56401, USA",ladyjane,2,https://www.inaturalist.org/observations/274059648
274060890,2025-04-26,research,45.4408138889,-93.4086388889,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"St Francis, MN 55070, USA",bwhaley,2,https://www.inaturalist.org/observations/274060890
274065765,2025-04-26,research,44.8585444444,-93.2154388889,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"East Bloomington, Bloomington, MN, USA",wildwestnature,2,https://www.inaturalist.org/observations/274065765
